Results for running dominion tests
unittest1.c
>>>>>>    IS GAME OVER TESTING     <<<<<<
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 0,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 0,  gold quantity: 0,  adventurer quantity: 0,  council_room quantity: 387389207,  feast quantity: 387389207,  gardens quantity: 387389207,  mine quantity: 387389207,  remodel quantity: 387389207,  smithy quantity: 387389207,  village quantity: 387389207,  baron quantity: 387389207,  great_hall quantity: 387389207,  minion quantity: 387389207,  steward quantity: 387389207,  tribute quantity: 387389207,  ambassador quantity: 387389207,  cutpurse quantity: 387389207,  embargo quantity: 387389207,  outpost quantity: 387389207,  salvager quantity: 387389207,  sea_hag quantity: 387389207,  treasure_map quantity: 387389207, 
 handCard(): PASS  Hand Index: 0, Current Card: adventurer, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: council_room, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: feast, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: gardens, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: mine, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: remodel, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: smithy, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: village, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: baron, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: great_hall, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: minion, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: steward, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: tribute, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: ambassador, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: cutpurse, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: embargo, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: outpost, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: salvager, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: sea_hag, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: treasure_map, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: curse, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: estate, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: duchy, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: province, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: copper, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: silver, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: gold, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: adventurer, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: council_room, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: feast, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: gardens, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: mine, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: remodel, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: smithy, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: village, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: baron, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: great_hall, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: minion, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: steward, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: tribute, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: ambassador, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: cutpurse, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: embargo, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: outpost, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: salvager, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: sea_hag, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: treasure_map, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: curse, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: estate, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: duchy, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: province, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: copper, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: silver, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: gold, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: adventurer, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: council_room, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: feast, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: gardens, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: mine, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: remodel, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: smithy, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: village, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: baron, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: great_hall, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: minion, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: steward, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: tribute, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: ambassador, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: cutpurse, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: embargo, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: outpost, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: salvager, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: sea_hag, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: treasure_map, Whose Turn: 0
 handCard(): PASS  Hand Index: 0, Current Card: curse, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: estate, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: duchy, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: province, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: copper, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: silver, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: gold, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: adventurer, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: council_room, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: feast, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: gardens, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: mine, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: remodel, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: smithy, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: village, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: baron, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: great_hall, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: minion, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: steward, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: tribute, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: ambassador, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: cutpurse, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: embargo, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: outpost, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: salvager, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: sea_hag, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: treasure_map, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: curse, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: estate, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: duchy, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: province, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: copper, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: silver, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: gold, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: adventurer, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: council_room, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: feast, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: gardens, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: mine, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: remodel, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: smithy, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: village, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: baron, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: great_hall, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: minion, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: steward, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: tribute, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: ambassador, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: cutpurse, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: embargo, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: outpost, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: salvager, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: sea_hag, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: treasure_map, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: curse, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: estate, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: duchy, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: province, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: copper, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: silver, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: gold, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: adventurer, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: council_room, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: feast, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: gardens, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: mine, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: remodel, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: smithy, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: village, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: baron, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: great_hall, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: minion, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: steward, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: tribute, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: ambassador, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: cutpurse, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: embargo, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: outpost, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: salvager, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: sea_hag, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: treasure_map, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: curse, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: estate, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: duchy, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: province, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: copper, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: silver, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: gold, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: adventurer, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: council_room, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: feast, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: gardens, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: mine, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: remodel, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: smithy, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: village, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: baron, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: great_hall, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: minion, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: steward, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: tribute, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: ambassador, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: cutpurse, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: embargo, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: outpost, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: salvager, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: sea_hag, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: treasure_map, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: curse, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: estate, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: duchy, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: province, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: copper, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: silver, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: gold, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: adventurer, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: council_room, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: feast, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: gardens, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: mine, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: remodel, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: smithy, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: village, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: baron, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: great_hall, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: minion, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: steward, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: tribute, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: ambassador, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: cutpurse, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: embargo, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: outpost, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: salvager, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: sea_hag, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: treasure_map, Whose Turn: 1
 handCard(): PASS  Hand Index: 0, Current Card: curse, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: estate, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: duchy, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: province, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: copper, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: silver, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: gold, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: adventurer, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: council_room, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: feast, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: gardens, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: mine, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: remodel, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: smithy, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: village, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: baron, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: great_hall, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: minion, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: steward, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: tribute, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: ambassador, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: cutpurse, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: embargo, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: outpost, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: salvager, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: sea_hag, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: treasure_map, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: curse, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: estate, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: duchy, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: province, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: copper, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: silver, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: gold, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: adventurer, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: council_room, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: feast, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: gardens, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: mine, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: remodel, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: smithy, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: village, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: baron, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: great_hall, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: minion, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: steward, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: tribute, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: ambassador, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: cutpurse, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: embargo, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: outpost, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: salvager, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: sea_hag, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: treasure_map, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: curse, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: estate, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: duchy, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: province, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: copper, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: silver, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: gold, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: adventurer, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: council_room, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: feast, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: gardens, Whose Turn: 2
 handCard(): PASS  Hand Index: 0, Current Card: mine, Whose Turn: 2
